date,tokens,likes,retweets,mencoes,hashtags,emojis
2020-06-23,"['5', 'desenvolvimento', 'alinhado', 'meio', 'ambient', 'pont', 'estaiada', 'rio', 'parnaíba', 'vai', 'ligar', 'regiõ', 'sul', 'pi', 'ma', 'criar', 'novo', 'corredor', 'escoamento', 'atravé', 'br235', 'gargalo', 'logístico', 'destravado', 'detalh', 'sobr', 'grand', 'obra', 'minfraestrutura']",10299,2157,['MInfraestrutura'],[],[]
2020-06-23,"['3', 'semana', 'nacion', 'política', 'antidroga', 'govbr', 'agiliza', 'reversão', 'recurso', 'oriundo', 'tráfico', 'p', 'sociedad', 'equipamento', 'p', 'força', 'segurança', 'pública', 'investimento', 'recuperação', 'usuário', 'bem', 'social', 'justicagovbr', 'amendoncamjsp', 'mincidadania', 'onyxlorenzoni']",6399,1433,"['govbr', 'JusticaGovBR', 'AmendoncaMJSP', 'MinCidadania', 'onyxlorenzoni']",[],[]
2020-06-23,"['22', 'volum', 'ultrapass', '80', 'total', 'previsto', 'r', '5', 'bilhõ', 'teto', 'atingido', 'bnde', 'considera', 'liberar', 'recurso', 'acordo', 'banco', 'iniciativa', 'possibilit', 'preservação', 'meno', '280', 'mil', 'emprego']",6202,1329,['bndes'],[],[]
2020-06-23,"['21', '12', 'mil', 'empreendedor', 'aprovado', 'receb', 'recurso', 'programa', 'bnde', 'crédito', 'pequena', 'empresa', 'linha', 'emergenci', 'criada', 'auxiliar', 'micro', 'pequena', 'empresa', 'enfrentamento', 'crise', 'econômica', 'r', '4', 'bilhõ', 'repassado', 'secomvc']",6407,1442,"['bndes', 'secomvc']",[],[]
2020-06-23,"['divulgação', 'contínua', 'açõ', 'prioridad', 'diária', 'governo', 'brasil', '1', 'novo', 'marco', 'saneamento', 'básico', 'empresa', 'privada', 'investem', '4x', 'saneamento', 'básico', 'pública', 'trecho', 'entrevista', 'secretário', 'sepec', 'mineconomia', 'diogo', 'mac', 'cord', 'sobr', 'assunto']",21199,4575,['MinEconomia'],[],[]
2020-06-23,"['diariament', 'informamo', 'timelin', 'dua', 'grand', 'obra', 'retomada', 'desta', 'vez', 'contra', 'seca', 'nort', 'mina', 'gerai', 'assista', 'vídeo']",30607,5577,[],[],[]
2020-06-22,"['então', '635', 'milhõ', 'brasileiro', 'receberam', 'auxílio', 'emergenci', 'totalizando', 'r813', 'bilhõ']",18076,2886,[],[],[]
2020-06-22,"['mostrada', 'diariament', 'rede', 'sociai', 'açõ', 'governo', 'feder', 'sempr', 'linha', 'preservar', 'vida', 'garantir', 'mínima', 'dignidad', 'brasileiro', 'nest', 'período', 'excepcion', 'brasil', 'pode', 'parar', 'detalh', 'vídeo']",14008,2404,[],[],[]
2020-06-22,"['auxílio', 'emergenci', 'pago', 'govbr', 'proposta', 'enviada', 'congresso', 'ofereceu', 'r', '500', 'reajustada', 'mineconomia', 'apó', 'conversa', 'lídere', 'partidário', 'preocupação', 'responsabilidad', 'fiscal', 'valor', 'alcançado', '3', 'mese', 'r', '600']",34178,5450,"['govbr', 'MinEconomia']",[],[]
2020-06-22,"['alexandregarcia', 'fato', 'semana', 'bom', 'dia', 'todo']",22395,4407,['alexandregarcia'],[],[]
2020-06-22,"['marceloscf2', 'govbr']",7001,440,"['Marceloscf2', 'govbr']",[],['🇧🇷']
2020-06-22,"['d', 'projeto', 'dessalinização', 'pe', 'conta', 'r', '332', 'milhõ', 'govbr', '37', 'mi', 'estado', 'nesta', 'fase', 'programa', 'água', 'doce', 'instalará', '93', 'sistema', 'dessalinização', '170', 'previsto', 'ofertar', 'água', 'potável', 'precisam']",9045,2430,"['govbr', 'mdregional_br']",[],[]
2020-06-22,['rogeriosmarinho'],1998,128,['rogeriosmarinho'],[],"['🇧🇷', '👍🏻']"
2020-06-22,"['c', 'trabalho', 'minfraestrutura', 'palavra', 'motorista', 'trafegar', 'br381', 'governador', 'valadar', 'belo', 'horizont', 'mg', 'lamentavelment', 'tai', 'realizaçõ', 'mostrada', 'internet', 'brasil', 'pode', 'parar', 'tarcisiogdf']",12723,3244,"['MInfraestrutura', 'tarcisiogdf']",[],[]
2020-06-22,"['b2', 'próximo', 'mese', 'previsto', '100', 'leilõ', 'vão', 'incluir', 'imóvei', 'rurai', 'urbano', 'todo', 'estado', 'df', 'recurso', 'revertido', 'investimento', 'força', 'segurança', 'pública', 'tratamento', 'usuário', 'droga', 'detalh', 'justicagovbr']",13998,2599,['JusticaGovBR'],[],[]
2020-06-22,"['b1', 'medida', 'iniciativa', 'governo', 'desburocratizar', 'venda', 'ben', 'oriundo', 'tráfico', 'droga', 'meno', 'ano', 'arrecadado', 'r', '122', 'milhõ', '30', 'leilõ', 'realizado', '9', 'estado', 'amendoncamjsp']",15272,2738,['AmendoncaMJSP'],[],[]
2020-06-22,"['a2', 'proprietário', 'sendo', 'responsabilizado', 'destruição', '12', 'mil', 'hectar', 'mata', 'autorização', 'montant', 'usado', 'garantir', 'recuperação', 'dano', 'ambient', 'indenização', 'dano', 'moral', 'coletivo', 'mmeioambient', 'rsallesmma']",6928,1610,"['mmeioambiente', 'rsallesmma']",[],[]
2020-06-22,"['divulgaçõ', 'diária', 'trabalho', 'govbr', 'param', 'instant', 'detalh', 'a1', 'forçatarefa', 'defesa', 'amazônia', 'advocaciager', 'bloqueou', 'r', '302', 'milhõ', 'ben', 'desmatador', 'floresta', 'amazônica', 'mt', 'pa', 'secomvc']",31132,6787,"['govbr', 'AdvocaciaGeral', 'secomvc']",[],[]
2020-06-21,"['cerimônia', 'fúnebr', 'sd', 'chave', 'falecido', 'instrução', 'brigada', 'infantaria', 'paraquedista', 'pior', 'dor', 'derrota', 'dor', 'vergonha', 'ter', 'lutado', 'missão', 'defend', 'pátria', 'liberdad', 'interess', 'maioria', 'povo']",35780,5662,[],[],[]
2020-06-21,"['parceria', 'governo', 'estado', 'paraná', 'gov', 'algun', 'investimento', 'nação', 'desta', 'vez', 'oest', 'paraná', 'brasil', 'pode', 'parar']",22265,4216,"['usina_itaipu', 'gov']",[],[]
2020-06-21,"['5', 'informaçõ', 'detalh', 'sempr', 'siga', 'rede', 'sociai', 'órgão', 'govbr']",15722,2271,['govbr'],[],['🇧🇷']
2020-06-21,"['42', 'beneficiado', 'serra', 'confusõ', 'serra', 'capivara', 'nascent', 'rio', 'parnaíba', 'chapada', 'veadeiro', 'além', 'apa', 'duna', 'vereda', 'baixo', 'médio', 'francisco', 'rio', 'preto', 'floresta', 'nacion', 'ibirama', 'esec', 'seridó', 'secomvc']",14999,2126,['secomvc'],[],[]
2020-06-21,"['41', 'mmeioambient', 'anunci', 'liberação', 'r', '73', 'milhõ', 'manutenção', 'conservação', 'infraestrutura', 'apoio', 'ecoturismo', 'geração', 'emprego', 'renda', 'parqu', 'nacionai', 'área', 'proteção', 'ambient', 'apa']",5572,1260,['mmeioambiente'],[],[]
2020-06-21,"['3', 'lei', 'liberdad', 'econômica', 'transformação', 'digit', 'serviço', 'avançam', 'trazendo', 'desburocratização', 'economia', 'investidor', 'tempo', 'médio', 'abertura', 'negócio', '14', 'hora', 'rápido', 'quadrimestr', 'anterior', 'mineconomia']",5668,1381,['MinEconomia'],[],[]
2020-06-21,"['2', '60', 'mil', 'empreendedor', 'recorreram', 'crédito', 'emergenci', 'programa', 'nacion', 'apoio', 'microempresa', 'pequena', 'empresa', 'outro', 'detalh', 'sobr', 'fgt', 'rede', 'sociai', 'mineconomia']",4378,1062,['MinEconomia'],[],[]
2020-06-21,"['14', 'deflagrada', 'manhã', 'dia', '18', 'operação', 'conjunta', 'receitafeder', 'cguonlin', 'objetivo', 'combat', 'possível', 'esquema', 'desvio', 'recurso', 'público', 'federai', 'fnde', 'fundo', 'nacion', 'saúd', 'detalh']",5060,1258,"['ReceitaFederal', 'CGUonline']",[],[]
2020-06-21,"['13', 'operação', 'solercia', 'objetivo', 'apurar', 'suposta', 'irregularidad', 'contratação', 'órgão', 'secretaria', 'governo', 'estado', 'pará', 'grupo', 'empresa', 'fornecedora', 'produto', 'alimentício', 'merenda', 'escolar', 'enfrentamento', 'covid19', 'detalh', 'cguonlin']",5031,1289,['CGUonline'],[],[]
2020-06-21,"['12', 'operação', 'torr', 'marfim', 'ii', 'iniciada', 'nesta', 'quartafeira', 'aprofunda', 'investigaçõ', 'desvio', 'recurso', 'público', 'execução', 'projeto', 'universidad', 'feder', 'santa', 'catarina', 'ufsc', 'fundaçõ', 'apoio']",5351,1417,[],[],[]
2020-06-21,"['informaçõ', 'diária', 'sobr', 'açõ', 'governo', 'brasil', '11', 'operação', 'inópia', 'cguonlin', 'conjunto', 'outro', 'órgão', 'público', 'combatem', 'irregularidad', 'assistência', 'social', 'pernambuco']",25139,4615,['CGUonline'],[],[]
2020-06-20,"['8', 'recurso', 'liberado', 'atend', 'estado', 'amazônia', 'legal', 'desd', 'compra', 'máquina', 'construçõ', 'via', 'facilitação', 'locomoção', 'população', '9', 'superintendência', 'desenvolvimento', 'centrooest', 'garantiu', 'recurso', 'melhorar', 'infraestrutura', 'cidad', 'goiana']",14363,2294,[],[],[]
2020-06-20,"['6', 'entregu', '349', 'moradia', 'goiá', 'pará', 'focando', 'dignidad', 'pessoa', 'humild', '7', 'mina', 'gerai', 'liber', 'recurso', 'ampliação', 'produção', 'irrigada', 'nort', 'nordest', 'estado']",14608,2248,['mdregional_br'],[],[]
2020-06-20,"['4', 'selecion', '6', 'projeto', 'melhorar', 'ampliar', 'sistema', 'abastecimento', 'água', 'saneamento', 'básico', 'paulo', '5', 'autorizada', 'retomada', 'obra', '730', 'moradia', 'suzano', 'sp', 'tabatinga', 'am', 'gerando', '26', 'mil', 'emprego', 'locai']",5289,1094,['mdregional_br'],[],[]
2020-06-20,"['2', 'vicentesp', 'repass', 'verba', 'reconstrução', 'pont', 'tribuna', '3', 'cidad', 'bernardo', 'camposp', 'obra', 'contenção', 'encosta', 'entrega', 'unidad', 'habitacionai', 'andamento', 'açõ', 'sentido', 'parqu', 'jardim', 'ipê', 'rogeriosmarinho']",5158,1142,['rogeriosmarinho'],[],[]
2020-06-20,"['alguma', 'açõ', 'governo', 'brasil', 'dia', '15', '19', 'junho', 'informaçõ', 'sobr', 'divulgaçõ', 'diária', 'trabalho', 'govbr', 'acompanh', 'rede', 'sociai', '1', 'entreg', '300', 'moradia', 'osascosp']",30365,5571,"['govbr', 'mdregional_br']",[],[]
2020-06-19,"['stf', 'determin', 'açõ', 'direta', 'relação', 'covid19', 'responsabilidad', 'estado', 'município', 'assim', 'govbr', 'medido', 'esforço', 'auxílio', 'brasileiro', 'desd', 'início', 'lamentavelment', 'fato', 'mostrado', 'maior', 'part', 'mídia', 'secomvc']",49146,13124,"['govbr', 'secomvc']",[],[]
2020-06-19,"['clube', 'mandant', 'poderá', 'exemplo', 'transmitir', 'partida', 'via', 'tv', 'stream', 'internet', 'assim', 'desejar', 'atleta', 'distribuído', 'part', 'iguai', '5', 'receita', 'provenient', 'exploração', 'direito', 'desportivo', 'audiovisuai', 'democratizando', 'futebol']",40226,5915,[],[],['👍']
2020-06-19,"['publicada', 'mp', '984', 'futebol', 'brasileiro', 'medida', 'dá', 'clube', 'autonomia', 'transmissãoreprodução', 'partida', 'ant', 'controlada', 'monopólio', 'flexibiliza', 'tempo', 'mínimo', 'contrato', 'garantir', 'empregabilidad', 'atleta', 'nest', 'período', 'instabilidad', 'econômica']",58945,9726,[],[],[]
2020-06-19,"['6', 'minfraestrutura', 'inici', 'nesta', 'semana', 'obra', 'duplicação', '4034', 'km', 'br116ba', 'principai', 'rodovia', 'brasileira', 'important', 'eixo', 'ligação', 'município', 'noroest', 'baiano', 'detalh', 'desta', 'outra', 'açõ', 'dnitofici']",11913,2273,"['MInfraestrutura', 'DNIToficial']",[],[]
2020-06-19,"['5', 'retoma', 'construção', '729', 'moradia', 'popular', 'sp', 'am', 'iniciativa', 'deve', 'gerar', 'cerca', '26', 'mil', 'emprego']",12152,2217,['mdregional_br'],[],[]
2020-06-19,"['4', 'semana', 'br', 'pr', 'apreendido', '1124kg', 'maconha', 'diversa', 'ocorrência', '35ton', 'droga', 'apreendida', 'meno', '4h', 'ms', 'nesta', 'quinta', '09h', '13h', '4', 'ocorrência', 'resultaram', 'apreensão', '3541kg', 'maconha', 'skunk', 'prfbrasil']",5921,1353,['PRFBrasil'],[],[]
2020-06-19,"['3', 'govbr', 'continua', 'açõ', 'apoio', 'caminhoneiro', 'desta', 'vez', 'bhmg', 'parceria', 'empresa', 'concessionária', 'polícia', 'militar', 'sestsenat', 'realização', 'test', 'rápido', 'covid19', 'distribuição', 'kit', 'máscara', 'reutilizável', 'detalh', 'minfraestrutura']",5553,1157,"['govbr', 'MInfraestrutura']",[],[]
2020-06-19,"['22', 'r', '755', 'milhõ', 'repassado', 'final', 'dest', 'ano', 'totalizando', 'r', '12', 'bilhão', 'valor', 'maior', 'repassado', 'pasta', 'força', 'segurança', 'pública', 'locai', 'amendoncamjsp']",8581,1524,['AmendoncaMJSP'],[],[]
2020-06-19,"['21', 'justicagovbr', 'liber', 'r', '502', 'milhõ', '26', 'estado', 'df', 'compra', 'equipamento', 'moderno', 'nova', 'tecnologia', 'viatura', 'segura', 'capacitação', 'profissionai', 'segurança', 'pública', 'outro']",8271,1505,['JusticaGovBR'],[],[]
2020-06-19,"['1', 'auxílio', 'emergenci', 'visa', 'reduzir', 'efeito', 'econômico', 'covid19', 'diant', 'comércio', 'fechado', 'estado', 'município', 'totalizam', 'r', '813', 'bilhõ', 'todo', '635', 'milhõ', 'brasileiro', 'receberam', 'recurso', 'detalh', 'pode', 'parar']",27339,5158,[],[],['🇧🇷']
2020-06-18,"['tema', '2', 'assinado', 'parec', 'vinculant', 'criou', 'paridad', 'integralidad', 'força', 'segurança', 'pública', 'assim', 'outra', 'categoria', 'detalh', 'sobr', 'açõ', 'govbr', 'timelin']",13734,1858,['govbr'],[],[]
2020-06-18,"['tema', '1', 'auxílio', 'emergenci', 'alcançando', '63', 'milhõ', 'brasileiro', 'brasil', 'pode', 'parar', 'mp', 'futebol', 'cria', 'independência', 'clube', 'diant', 'grand', 'emissora', 'tv', 'outro', 'plano', 'safra', 'agricultura', 'familiar']",16358,2482,[],[],[]
2020-06-18,"['live', 'semana', '18062020']",18613,3155,[],[],[]
2020-06-18,"['f', 'secretário', 'especi', 'produtividad', 'emprego', 'competitividad', 'carlo', 'costa', 'alinhamento', 'eixo', 'caminho', 'prosperidad', 'ambient', 'negócio', 'próbrasil', 'crescimento', 'apó', 'pandemia', 'covid19', 'mineconomia', 'casacivilbr']",13250,2335,"['MinEconomia', 'casacivilbr']",[],[]
2020-06-18,"['serviço', 'restauração', 'adequação', 'capacidad', 'br135ma', 'iniciaram', 'trecho', 'km', '25', 'km', '4136', 'ganha', 'celeridad', 'dentr', 'serviço', 'executado', 'fresagem', 'pavimento', 'antigo', 'seguida', 'execução', 'nova', 'capa', 'asfáltica', 'minfraestrutura']",14803,2504,['MInfraestrutura'],[],[]
2020-06-18,"['d', 'govbr', 'alcanç', 'bom', 'resultado', 'setor', 'portuário', 'paranaguápr', 'movimentado', '57', 'milhõ', 'tonelada', 'maio2020', '44', 'período', '2019', '3º', 'record', 'consecutivo', 'conquistado', 'porto']",11643,2239,['govbr'],[],[]
2020-06-18,"['c2', 'assim', 'mede', 'carga', 'viral', 'início', 'protocolo', 'longo', 'tratamento', 'dura', '5', 'dia', '9', 'dia', 'observação', 'outra', 'arma', 'poderosíssima', 'contra', 'efeito', 'covid19']",10354,1804,[],[],[]
2020-06-18,"['c1', 'mctic', 'anunci', 'início', 'segundo', 'protocolo', 'test', 'clínico', 'nitazoxanida', 'pessoa', 'sido', 'infectada', 'coronavíru', 'agora', 'pacient', 'assintomático', 'testado']",9475,1737,"['mctic', 'Astro_Pontes']",[],[]
2020-06-18,"['b2', 'operacionalizar', 'açõ', 'preventiva', 'repressiva', 'fraud', 'relacionada', 'mincidadania', 'justicagovbr', 'firmaram', 'acordo', 'cooperação', 'técnica', 'compartilhamento', 'informaçõ', 'necessária', 'verificação', 'requisito', 'concessão', 'benefício']",8013,1533,"['MinCidadania', 'JusticaGovBR']",[],[]
2020-06-18,"['b1', '40', 'mil', 'brasileiro', 'devolveram', 'valor', 'auxílio', 'emergenci', 'pago', 'erroneament', 'iniciativa', 'r', '2965', 'milhõ', 'devolvido', 'cofr', 'público', 'r', '766', 'bilhõ', '586', 'milhõ', 'pessoa']",9509,2031,[],[],[]
2020-06-18,"['investigaçõ', 'sobr', 'fraud', 'saúd', 'durant', 'pandemia', 'ating', 'governo', '7', 'estado', 'valor', 'investigado', 'chega', 'r', '107', 'bilhão', 'operaçõ', 'averiguam', 'irregularidad', 'saúd', 'cidad', 'pe', 'rj', 'ac', 'ro', 'pa', 'ma', 'ac', 'am', 'detalh']",45461,10769,[],[],[]
2020-06-18,"['pf', 'prf', 'polícia', 'civil', 'penal', 'assinei', 'parec', 'agu', 'josé', 'leviandré', 'mendonça', 'reconhecendo', 'paridad', 'integralidad', 'provento', 'pf', 'prf', 'polícia', 'civil', 'polícia', 'penal', 'aposentarem']",46656,5895,[],[],[]
2020-06-17,"['luto', 'fazer', 'part', 'posso', 'assistir', 'calado', 'enquanto', 'direito', 'violado', 'ideia', 'perseguida', 'tomarei', 'toda', 'medida', 'legai', 'possívei', 'proteg', 'constituição', 'liberdad', 'brasileiro', 'brasil', 'acima', 'tudo', 'deu', 'acima', 'todo']",97805,21112,[],[],[]
2020-06-17,"['pode', 'democracia', 'ond', 'povo', 'respeitado', 'ond', 'governado', 'escolhem', 'irá', 'governálo', 'ond', 'liberdad', 'fundamentai', 'protegida', 'povo', 'legitima', 'instituiçõ', 'contrário', 'sim', 'democracia']",66332,11992,[],[],[]
2020-06-17,"['queremo', 'acima', 'tudo', 'preservar', 'democracia', 'fingir', 'naturalidad', 'diant', 'tudo', 'acontecendo', 'contribuiria', 'completa', 'destruição', 'nada', 'autoritário', 'atentar', 'contra', 'liberdad', 'próprio', 'povo']",53616,9821,[],[],[]
2020-06-17,"['modo', 'abuso', 'presenciado', 'todo', 'última', 'semana', 'recebido', 'governo', 'mesma', 'cautela', 'sempr', 'cobrando', 'simpl', 'poder', 'palavra', 'respeito', 'harmonia', 'poder', 'sido', 'postura', 'diant', 'ataqu', 'concreto']",46052,8008,[],[],[]
2020-06-17,"['suportamo', 'todo', 'abuso', 'desrespeitar', 'nenhuma', 'regra', 'democrática', 'militant', 'esquerda', 'exmembro', 'partido', 'oposição', 'tentou', 'assassinar', 'impedir', 'vitória', 'eleiçõ', 'atentado', 'assistido', 'mundo', 'inteiro']",47479,8381,[],[],[]
2020-06-17,"['vale', 'lembrar', 'década', 'conservadorismo', 'abolido', 'política', 'pessoa', 'identificam', 'valor', 'viviam', 'sob', 'governo', 'socialista', 'entregaram', 'paí', 'violência', 'corrupção', 'feriram', 'democracia', 'destruíram', 'identidad', 'nacion']",44268,7992,[],[],[]
2020-06-17,"['adversário', 'apontam', 'autoritarismo', 'governo', 'apoiador', 'passam', 'posicionamento', 'alinhado', 'valor', 'povo', 'grand', 'maioria', 'conservador', 'tentativa', 'excluir', 'pensamento', 'debat', 'público', 'fato', 'autoritária']",47419,8327,[],[],[]
2020-06-17,"['reduzimo', 'todo', 'índice', 'criminalidad', 'eliminamo', 'burocracia', 'distanciamo', 'ditadura', 'comunista', 'firmamo', 'aliança', 'país', 'livr', 'democrático', 'tiramo', 'estado', 'costa', 'produz', 'sempr', 'posicionamo', 'contra', 'quaisquer', 'violaçõ', 'liberdad']",42405,7253,[],[],[]
2020-06-17,"['janeiro', '2019', 'apó', 'vencermo', 'urna', 'colocarmo', 'fim', 'ciclo', 'ptpsdb', 'iniciamo', 'escalada', 'brasil', 'rumo', 'liberdad', 'trabalhando', 'reforma', 'necessária', 'adotando', 'economia', 'mercado', 'ampliando', 'direito', 'defesa', 'cidadão']",43781,7634,[],[],[]
2020-06-17,"['histórico', 'governo', 'prova', 'sempr', 'lado', 'democracia', 'constituição', 'brasileira', 'agora', 'nenhuma', 'medida', 'demonstr', 'qualquer', 'tipo', 'apreço', 'autoritarismo', 'contrário']",114115,22067,[],[],[]
2020-06-16,"['contrário', 'divulg', 'mídia', 'brasileira', 'retirada', 'statu', 'uso', 'emergenci', 'hospitalar', 'fda', 'verdad', 'amplia', 'tratamento', 'hidroxicloroquina', 'eua', 'permitindo', 'uso', 'medicamento', 'ant', 'restrito', 'qualquer', 'ambient', 'desd', 'receitado', 'médico']",51269,13215,[],[],[]
2020-06-15,"['nesta', 'manhã', 'conversei', 'president', 'rússia', 'vladimir', 'putin', 'concordamo', 'aprofundar', 'ainda', 'cooperação', 'país', 'inclus', 'combat', 'covid19', 'tratamo', 'resultado', 'queremo', 'atingir', 'próxima', 'cúpula', 'bric', 'petersburgo']",38185,4788,[],[],[]
2020-06-14,"['todo', 'podem', 'fazer', 'brasil', 'deu', 'abenço', 'grand', 'nação']",44484,7919,[],[],[]
2020-06-14,"['i3', 'divulgação', 'dado', 'sobr', 'auxílio', 'emergenci', 'portal', 'transparência', 'i4', '680', 'agência', 'caixa', 'aberta', 'nest', 'sábado', 'pagamento', 'auxílio', 'emergenci', 'cadastro', 'agora', 'pode', 'feito', 'correio']",10568,1801,['Caixa'],[],[]
2020-06-14,"['i1', 'verdad', 'sobr', 'grand', 'operação', 'auxílio', 'emergenci', 'mincidadania', 'onyxlorenzoni', 'i2', 'govbr', 'recupera', 'quas', 'r', '30', 'milhõ', 'fraud', 'erro', 'auxílio', 'emergenci', 'operação', 'andamento']",10976,2101,"['MinCidadania', 'onyxlorenzoni', 'govbr']",[],[]
2020-06-14,"['h', 'apoio', 'incentivar', 'pequeno', 'produtor', 'orgânico', 'brasil', 'durant', 'covid19', 'terezacr', 'detalh']",5747,1141,"['Mapa_Brasil', 'TerezaCrisMS']",[],[]
2020-06-14,"['g', 'trabalho', 'intenso', 'construção', 'pont', 'sobr', 'rio', 'araguaia', 'br153', 'pato', 'demanda', 'antiga', 'estado', 'iniciada', 'governo', 'bolsonaro', 'conta', '1720m', 'extensão', 'vai', 'melhorar', 'escoamento', 'reduzir', 'custo', 'frete', 'dnitofici']",6768,1472,['DNIToficial'],[],[]
2020-06-14,"['25mil', 'vaga', 'curso', 'virtuai', 'gratuito', 'principalment', 'área', 'exata', 'f', 'implantação', 'aplicativo', 'gestão', 'hospitalar', 'hospitai', 'universitário', 'organização', 'eficiência', 'abrahamweint']",4829,1032,"['CAPES_Oficial', 'MEC_Comunicacao', 'AbrahamWeint']",[],[]
2020-06-14,"['d', 'pont', 'abunã', 'obra', 'transformadora', 'região', 'nort', 'essenci', 'integração', 'nacion', 'minfraestrutura', 'frent', 'dest', 'maior', 'moderno', 'trabalho', 'engenharia', 'realizado', 'amazônia', 'entregu', 'ainda', 'ano', 'tarcisiogdf']",5681,1278,"['MInfraestrutura', 'tarcisiogdf']",[],[]
